PRENOM,SEXE,ANNEES,NOMBRE NAISSANCE
CLAUDINE,Femme,1924,381
CLAUDINE,Femme,1923,313
CLAUDINE,Femme,1922,289
CLAUDINE,Femme,1921,296
CLAUDINE,Femme,1920,261
CLAUDINE,Femme,1919,164
CLAUDINE,Femme,1918,129
CLAUDINE,Femme,1917,114
CLAUDINE,Femme,1916,117
CLAUDINE,Femme,1915,144
CLAUDINE,Femme,1914,247
CLAUDINE,Femme,1913,269
CLAUDINE,Femme,1912,287
CLAUDINE,Femme,1911,267
CLAUDINE,Femme,1910,280
CLAUDINE,Femme,1909,295
CLAUDINE,Femme,1908,292
CLAUDINE,Femme,1907,276
CLAUDINE,Femme,1906,315
CLAUDINE,Femme,1905,323
CLAUDINE,Femme,1904,319
CLAUDINE,Femme,1903,329
CLAUDINE,Femme,1902,345
CLAUDINE,Femme,1901,341
CLAUDINE,Femme,1900,326
CLAUDIUS,Homme,1934,106
CLAUDIUS,Homme,1933,129
CLAUDIUS,Homme,1932,110
CLAUDIUS,Homme,1931,133
CLAUDIUS,Homme,1930,160
CLAUDIUS,Homme,1929,163
CLAUDIUS,Homme,1928,197
CLAUDIUS,Homme,1927,218
CLAUDIUS,Homme,1926,208
CLAUDIUS,Homme,1925,258
CLAUDIUS,Homme,1924,230
CLAUDIUS,Homme,1923,279
CLAUDIUS,Homme,1922,281
CLAUDIUS,Homme,1921,297
CLAUDIUS,Homme,1920,304
CLAUDIUS,Homme,1919,180
CLAUDIUS,Homme,1918,188
CLAUDIUS,Homme,1917,164
CLAUDIUS,Homme,1916,151
CLAUDIUS,Homme,1915,203
CLAUDIUS,Homme,1914,358
CLAUDIUS,Homme,1913,381
CLAUDIUS,Homme,1912,334
CLAUDIUS,Homme,1911,380
CLAUDIUS,Homme,1910,368
CLAUDIUS,Homme,1909,383
CLAUDIUS,Homme,1908,351
CLAUDIUS,Homme,1907,342
CLAUDIUS,Homme,1906,358
CLAUDIUS,Homme,1905,345
CLAUDIUS,Homme,1904,340
CLAUDIUS,Homme,1903,337
CLAUDIUS,Homme,1902,347
CLAUDIUS,Homme,1901,317
CLAUDIUS,Homme,1900,305
CLEA,Femme,2020,371
CLEA,Femme,2019,408
CLEA,Femme,2018,381
CLEA,Femme,2017,344
CLEA,Femme,2016,410
CLEA,Femme,2015,439
CLEA,Femme,2014,499
CLEA,Femme,2013,545
CLEA,Femme,2012,480
CLEA,Femme,2011,370
CLEA,Femme,2011,200
CLEA,Femme,2010,317
CLEA,Femme,2010,202
CLEA,Femme,2009,451
CLEA,Femme,2008,537
CLEA,Femme,2007,438
CLEA,Femme,2006,512
CLEA,Femme,2005,428
CLEA,Femme,2004,387
CLEA,Femme,2003,392
CLEA,Femme,2002,363
CLEA,Femme,2001,330
CLEA,Femme,2000,258
CLEA,Femme,1999,154
CLEA,Femme,1998,130
CLEA,Femme,1997,154
CLEA,Femme,1996,140
CLELIA,Femme,2018,111
CLELIA,Femme,2017,104
CLELIA,Femme,2016,113
CLELIA,Femme,2015,158
CLELIA,Femme,2014,166
CLELIA,Femme,2013,228
CLELIA,Femme,2012,211
CLELIA,Femme,2011,150
CLELIA,Femme,2010,202
CLELIA,Femme,2009,236
CLELIA,Femme,2008,264
CLELIA,Femme,2007,211
CLELIA,Femme,2006,242
CLELIA,Femme,2005,251
CLELIA,Femme,2004,225
CLELIA,Femme,2003,226
CLELIA,Femme,2002,175
CLELIA,Femme,2001,173
CLELIA,Femme,2000,149
CLELIA,Femme,1999,126
CLELIA,Femme,1994,105
CLELIA,Femme,1992,118
CLELIA,Femme,1991,106
CLELIA,Femme,1990,138
CLEMENCE,Femme,2020,1067
CLEMENCE,Femme,2019,1180
CLEMENCE,Femme,2018,1355
CLEMENCE,Femme,2017,1265
CLEMENCE,Femme,2016,1384
CLEMENCE,Femme,2016,163
CLEMENCE,Femme,2015,1433
CLEMENCE,Femme,2015,232
CLEMENCE,Femme,2014,1512
CLEMENCE,Femme,2014,231
CLEMENCE,Femme,2013,1636
CLEMENCE,Femme,2013,112
CLEMENCE,Femme,2012,1597
CLEMENCE,Femme,2012,290
CLEMENCE,Femme,2011,1386
CLEMENCE,Femme,2011,750
CLEMENCE,Femme,2010,1329
CLEMENCE,Femme,2010,707
CLEMENCE,Femme,2009,2128
CLEMENCE,Femme,2008,2019
CLEMENCE,Femme,2007,2068
CLEMENCE,Femme,2006,2575
CLEMENCE,Femme,2005,2014
CLEMENCE,Femme,2004,1691
CLEMENCE,Femme,2003,1781
CLEMENCE,Femme,2002,2230
CLEMENCE,Femme,2001,2276
CLEMENCE,Femme,2000,2294
CLEMENCE,Femme,1999,2019
CLEMENCE,Femme,1998,2342
CLEMENCE,Femme,1997,2203
CLEMENCE,Femme,1996,2069
CLEMENCE,Femme,1995,2092
CLEMENCE,Femme,1994,1865
CLEMENCE,Femme,1993,1888
CLEMENCE,Femme,1992,1989
CLEMENCE,Femme,1991,2190
CLEMENCE,Femme,1990,2223
CLEMENCE,Femme,1989,1732
CLEMENCE,Femme,1988,1524
CLEMENCE,Femme,1987,1254
CLEMENCE,Femme,1986,1127
CLEMENCE,Femme,1985,1032
CLEMENCE,Femme,1984,797
CLEMENCE,Femme,1983,713
CLEMENCE,Femme,1982,628
CLEMENCE,Femme,1981,579
CLEMENCE,Femme,1980,445
CLEMENCE,Femme,1979,298
CLEMENCE,Femme,1978,245
CLEMENCE,Femme,1977,180
CLEMENCE,Femme,1938,110
CLEMENCE,Femme,1936,121
CLEMENCE,Femme,1935,126
CLEMENCE,Femme,1934,140
CLEMENCE,Femme,1933,172
CLEMENCE,Femme,1932,182
CLEMENCE,Femme,1931,197
CLEMENCE,Femme,1930,223
CLEMENCE,Femme,1929,199
CLEMENCE,Femme,1928,214
CLEMENCE,Femme,1927,244
CLEMENCE,Femme,1926,245
CLEMENCE,Femme,1925,287
CLEMENCE,Femme,1924,292
CLEMENCE,Femme,1923,282
CLEMENCE,Femme,1922,336
CLEMENCE,Femme,1921,355
CLEMENCE,Femme,1920,381
CLEMENCE,Femme,1919,285
CLEMENCE,Femme,1918,249
CLEMENCE,Femme,1917,208
CLEMENCE,Femme,1916,211
CLEMENCE,Femme,1915,278
CLEMENCE,Femme,1914,484
CLEMENCE,Femme,1913,497
CLEMENCE,Femme,1912,478
CLEMENCE,Femme,1911,449
CLEMENCE,Femme,1910,533
CLEMENCE,Femme,1909,542
CLEMENCE,Femme,1908,590
CLEMENCE,Femme,1907,594
CLEMENCE,Femme,1906,624
CLEMENCE,Femme,1905,610
CLEMENCE,Femme,1904,648
CLEMENCE,Femme,1903,645
CLEMENCE,Femme,1902,669
CLEMENCE,Femme,1901,699
CLEMENCE,Femme,1900,638
CLEMENT,Homme,2020,1217
CLEMENT,Homme,2019,1524
CLEMENT,Homme,2018,1602
CLEMENT,Homme,2017,1737
CLEMENT,Homme,2017,123
CLEMENT,Homme,2016,1966
CLEMENT,Homme,2016,206
CLEMENT,Homme,2015,2192
CLEMENT,Homme,2015,341
CLEMENT,Homme,2014,2503
CLEMENT,Homme,2014,383
CLEMENT,Homme,2013,2924
CLEMENT,Homme,2013,236
CLEMENT,Homme,2012,2613
CLEMENT,Homme,2012,535
CLEMENT,Homme,2011,2137
CLEMENT,Homme,2011,1302
CLEMENT,Homme,2010,2393
CLEMENT,Homme,2010,1212
CLEMENT,Homme,2009,3596
CLEMENT,Homme,2008,3969
CLEMENT,Homme,2007,3896
CLEMENT,Homme,2006,4223
CLEMENT,Homme,2005,4408
CLEMENT,Homme,2004,4347
CLEMENT,Homme,2003,4608
CLEMENT,Homme,2002,5056
CLEMENT,Homme,2001,5589
CLEMENT,Homme,2000,5683
CLEMENT,Homme,1999,5592
CLEMENT,Homme,1998,6002
CLEMENT,Homme,1997,5449
CLEMENT,Homme,1996,5246
CLEMENT,Homme,1995,5332
CLEMENT,Homme,1994,5063
CLEMENT,Homme,1993,4896
CLEMENT,Homme,1992,5034
CLEMENT,Homme,1991,5108
CLEMENT,Homme,1990,4902
CLEMENT,Homme,1989,4099
CLEMENT,Homme,1988,3898
CLEMENT,Homme,1987,3264
CLEMENT,Homme,1986,2904
CLEMENT,Homme,1985,2312
CLEMENT,Homme,1984,2124
CLEMENT,Homme,1983,1848
CLEMENT,Homme,1982,1606
CLEMENT,Homme,1981,1334
CLEMENT,Homme,1980,1000
CLEMENT,Homme,1979,710
CLEMENT,Homme,1978,561
CLEMENT,Homme,1977,420
CLEMENT,Homme,1976,296
CLEMENT,Homme,1975,254
CLEMENT,Homme,1974,153
CLEMENT,Homme,1973,127
CLEMENT,Homme,1972,114
CLEMENT,Homme,1971,127
CLEMENT,Homme,1970,115
CLEMENT,Homme,1967,108
CLEMENT,Homme,1966,108
CLEMENT,Homme,1965,117
CLEMENT,Homme,1964,133
CLEMENT,Homme,1963,122
CLEMENT,Homme,1962,138
CLEMENT,Homme,1961,126
CLEMENT,Homme,1960,161
CLEMENT,Homme,1959,124
CLEMENT,Homme,1958,137
CLEMENT,Homme,1957,149
CLEMENT,Homme,1956,170
CLEMENT,Homme,1955,145
CLEMENT,Homme,1954,149
CLEMENT,Homme,1953,165
CLEMENT,Homme,1952,190
CLEMENT,Homme,1951,155
CLEMENT,Homme,1950,168
CLEMENT,Homme,1949,209
CLEMENT,Homme,1948,201
CLEMENT,Homme,1947,192
CLEMENT,Homme,1946,215
CLEMENT,Homme,1945,162
CLEMENT,Homme,1944,139
CLEMENT,Homme,1943,170
CLEMENT,Homme,1942,196
CLEMENT,Homme,1941,197
CLEMENT,Homme,1940,238
CLEMENT,Homme,1939,248
CLEMENT,Homme,1938,249
CLEMENT,Homme,1937,274
CLEMENT,Homme,1936,299
CLEMENT,Homme,1935,297
CLEMENT,Homme,1934,333
CLEMENT,Homme,1933,344
CLEMENT,Homme,1932,406
CLEMENT,Homme,1931,413
CLEMENT,Homme,1930,443
CLEMENT,Homme,1929,430
CLEMENT,Homme,1928,456
CLEMENT,Homme,1927,438
CLEMENT,Homme,1926,504
CLEMENT,Homme,1925,481
CLEMENT,Homme,1924,494
CLEMENT,Homme,1923,513
CLEMENT,Homme,1922,580
CLEMENT,Homme,1921,610
CLEMENT,Homme,1920,611
CLEMENT,Homme,1919,406
CLEMENT,Homme,1918,377
CLEMENT,Homme,1917,353
CLEMENT,Homme,1916,301
CLEMENT,Homme,1915,395
CLEMENT,Homme,1914,651
CLEMENT,Homme,1913,617
CLEMENT,Homme,1912,612
CLEMENT,Homme,1911,594
CLEMENT,Homme,1910,657
CLEMENT,Homme,1909,663
CLEMENT,Homme,1908,677
CLEMENT,Homme,1907,618
CLEMENT,Homme,1906,653
CLEMENT,Homme,1905,694
CLEMENT,Homme,1904,627
CLEMENT,Homme,1903,633
CLEMENT,Homme,1902,564
CLEMENT,Homme,1901,570
CLEMENT,Homme,1900,499
CLEMENTINE,Femme,2020,224
CLEMENTINE,Femme,2019,270
CLEMENTINE,Femme,2018,310
CLEMENTINE,Femme,2017,359
CLEMENTINE,Femme,2016,380
CLEMENTINE,Femme,2015,419
CLEMENTINE,Femme,2014,474
CLEMENTINE,Femme,2013,467
CLEMENTINE,Femme,2012,447
CLEMENTINE,Femme,2011,382
CLEMENTINE,Femme,2011,192
CLEMENTINE,Femme,2010,398
CLEMENTINE,Femme,2010,230
CLEMENTINE,Femme,2009,557
CLEMENTINE,Femme,2008,622
CLEMENTINE,Femme,2007,694
CLEMENTINE,Femme,2006,770
CLEMENTINE,Femme,2005,724
CLEMENTINE,Femme,2004,671
CLEMENTINE,Femme,2003,645
CLEMENTINE,Femme,2002,827
CLEMENTINE,Femme,2001,811
CLEMENTINE,Femme,2000,798
CLEMENTINE,Femme,1999,802
CLEMENTINE,Femme,1998,898
CLEMENTINE,Femme,1997,889
CLEMENTINE,Femme,1996,833
CLEMENTINE,Femme,1995,914
CLEMENTINE,Femme,1994,896
CLEMENTINE,Femme,1993,766
CLEMENTINE,Femme,1992,891
CLEMENTINE,Femme,1991,863
CLEMENTINE,Femme,1990,885
CLEMENTINE,Femme,1989,885
CLEMENTINE,Femme,1988,871
CLEMENTINE,Femme,1987,808
CLEMENTINE,Femme,1986,880
CLEMENTINE,Femme,1985,415
CLEMENTINE,Femme,1984,387
CLEMENTINE,Femme,1983,294
CLEMENTINE,Femme,1982,262
CLEMENTINE,Femme,1981,232
CLEMENTINE,Femme,1980,200
CLEMENTINE,Femme,1979,207
CLEMENTINE,Femme,1978,194
CLEMENTINE,Femme,1977,113
CLEMENTINE,Femme,1931,110
CLEMENTINE,Femme,1930,112
CLEMENTINE,Femme,1928,122
CLEMENTINE,Femme,1927,128
CLEMENTINE,Femme,1926,150
CLEMENTINE,Femme,1925,198
CLEMENTINE,Femme,1924,184
CLEMENTINE,Femme,1923,231
CLEMENTINE,Femme,1922,210
CLEMENTINE,Femme,1921,261
CLEMENTINE,Femme,1920,292
CLEMENTINE,Femme,1919,172
CLEMENTINE,Femme,1918,145
CLEMENTINE,Femme,1917,157
CLEMENTINE,Femme,1916,157
CLEMENTINE,Femme,1915,204
CLEMENTINE,Femme,1914,307
CLEMENTINE,Femme,1913,379
CLEMENTINE,Femme,1912,401
CLEMENTINE,Femme,1911,380
CLEMENTINE,Femme,1910,434
CLEMENTINE,Femme,1909,445
CLEMENTINE,Femme,1908,452
CLEMENTINE,Femme,1907,447
CLEMENTINE,Femme,1906,492
CLEMENTINE,Femme,1905,511
CLEMENTINE,Femme,1904,507
CLEMENTINE,Femme,1903,530
CLEMENTINE,Femme,1902,524
CLEMENTINE,Femme,1901,571
CLEMENTINE,Femme,1900,529
CLEO,Femme,2020,223
CLEO,Femme,2019,219
CLEO,Femme,2018,238
CLEO,Femme,2017,202
CLEO,Femme,2016,202
CLEO,Femme,2015,180
CLEO,Femme,2014,166
CLEO,Femme,2013,236
CLEO,Femme,2012,207
CLEO,Femme,2011,153
CLEO,Femme,2010,163
CLEO,Femme,2009,187
CLEO,Femme,2008,192
CLEO,Femme,2007,201
CLEO,Femme,2006,190
CLEO,Femme,2005,206
CLEO,Femme,2004,251
CLEO,Femme,2003,262
CLEO,Femme,2002,266
CLEO,Femme,2001,223
CLOE,Femme,2020,173
CLOE,Femme,2019,229
CLOE,Femme,2018,280
CLOE,Femme,2017,289
CLOE,Femme,2016,399
CLOE,Femme,2015,383
CLOE,Femme,2014,471
CLOE,Femme,2013,492
CLOE,Femme,2012,500
CLOE,Femme,2012,118
CLOE,Femme,2011,414
CLOE,Femme,2011,251
CLOE,Femme,2010,492
CLOE,Femme,2010,174
CLOE,Femme,2009,692
CLOE,Femme,2008,728
CLOE,Femme,2007,781
CLOE,Femme,2006,797
CLOE,Femme,2005,796
CLOE,Femme,2004,815
CLOE,Femme,2003,765
CLOE,Femme,2002,676
CLOE,Femme,2001,769
CLOE,Femme,2000,911
CLOE,Femme,1999,846
CLOE,Femme,1998,455
CLOE,Femme,1998,270
CLOE,Femme,1997,407
CLOE,Femme,1997,266
CLOE,Femme,1996,360
CLOE,Femme,1996,121
CLOE,Femme,1995,311
CLOE,Femme,1994,269
CLOE,Femme,1993,208
CLOE,Femme,1992,193
CLOE,Femme,1991,147
CLOE,Femme,1990,109
CLOE,Femme,1989,101
CLOTAIRE,Homme,1911,101
CLOTAIRE,Homme,1908,102
CLOTAIRE,Homme,1905,116
CLOTAIRE,Homme,1903,105
CLOTHILDE,Femme,2008,119
CLOTHILDE,Femme,2007,104
CLOTHILDE,Femme,2006,112
CLOTHILDE,Femme,2005,163
CLOTHILDE,Femme,2004,133
CLOTHILDE,Femme,2003,139
CLOTHILDE,Femme,2002,123
CLOTHILDE,Femme,2001,162
CLOTHILDE,Femme,2000,158
CLOTHILDE,Femme,1999,168
CLOTHILDE,Femme,1998,209
CLOTHILDE,Femme,1997,205
CLOTHILDE,Femme,1996,186
CLOTHILDE,Femme,1995,175
CLOTHILDE,Femme,1994,173
CLOTHILDE,Femme,1993,136
CLOTHILDE,Femme,1992,175
CLOTHILDE,Femme,1991,150
CLOTHILDE,Femme,1990,128
CLOTHILDE,Femme,1989,138
CLOTHILDE,Femme,1988,122
CLOTHILDE,Femme,1986,107
CLOTHILDE,Femme,1985,108
CLOTILDE,Femme,2015,102
CLOTILDE,Femme,2014,103
CLOTILDE,Femme,2013,118
CLOTILDE,Femme,2012,129
CLOTILDE,Femme,2011,130
CLOTILDE,Femme,2010,136
CLOTILDE,Femme,2009,175
CLOTILDE,Femme,2008,158
CLOTILDE,Femme,2007,181
CLOTILDE,Femme,2006,189
CLOTILDE,Femme,2005,193
CLOTILDE,Femme,2004,244
CLOTILDE,Femme,2003,177
CLOTILDE,Femme,2002,175
CLOTILDE,Femme,2001,238
CLOTILDE,Femme,2000,269
CLOTILDE,Femme,1999,245
CLOTILDE,Femme,1998,257
CLOTILDE,Femme,1997,304
CLOTILDE,Femme,1996,326
CLOTILDE,Femme,1995,225
CLOTILDE,Femme,1994,269
CLOTILDE,Femme,1993,254
CLOTILDE,Femme,1992,245
CLOTILDE,Femme,1991,269
CLOTILDE,Femme,1990,264
CLOTILDE,Femme,1989,234
CLOTILDE,Femme,1988,244
CLOTILDE,Femme,1987,224
CLOTILDE,Femme,1986,260
CLOTILDE,Femme,1985,230
CLOTILDE,Femme,1984,223
CLOTILDE,Femme,1983,212
CLOTILDE,Femme,1982,219
CLOTILDE,Femme,1981,207
CLOTILDE,Femme,1980,249
CLOTILDE,Femme,1979,247
CLOTILDE,Femme,1978,230
CLOTILDE,Femme,1977,201
CLOTILDE,Femme,1976,224
CLOTILDE,Femme,1975,191
CLOTILDE,Femme,1974,204
CLOTILDE,Femme,1973,199
CLOTILDE,Femme,1972,222
CLOTILDE,Femme,1971,217
CLOTILDE,Femme,1970,228
CLOTILDE,Femme,1969,232
CLOTILDE,Femme,1968,206
CLOTILDE,Femme,1967,200
CLOTILDE,Femme,1966,219
CLOTILDE,Femme,1965,177
CLOTILDE,Femme,1964,179
CLOTILDE,Femme,1963,182
CLOTILDE,Femme,1962,151
CLOTILDE,Femme,1961,140
CLOTILDE,Femme,1960,137
CLOTILDE,Femme,1959,132
CLOTILDE,Femme,1958,127
CLOTILDE,Femme,1957,120
CLOTILDE,Femme,1956,128
CLOTILDE,Femme,1955,114
CLOTILDE,Femme,1953,125
CLOTILDE,Femme,1952,110
CLOTILDE,Femme,1951,121
CLOTILDE,Femme,1950,124
CLOTILDE,Femme,1949,126
CLOTILDE,Femme,1948,134
CLOTILDE,Femme,1947,118
CLOTILDE,Femme,1946,114
CLOTILDE,Femme,1942,114
CLOTILDE,Femme,1941,118
CLOTILDE,Femme,1940,129
CLOTILDE,Femme,1939,160
CLOTILDE,Femme,1938,110
CLOTILDE,Femme,1937,148
CLOTILDE,Femme,1936,159
CLOTILDE,Femme,1935,142
CLOTILDE,Femme,1934,212
CLOTILDE,Femme,1933,201
CLOTILDE,Femme,1932,203
CLOTILDE,Femme,1931,244
CLOTILDE,Femme,1930,220
CLOTILDE,Femme,1929,187
CLOTILDE,Femme,1928,216
CLOTILDE,Femme,1927,256
CLOTILDE,Femme,1926,229
CLOTILDE,Femme,1925,272
CLOTILDE,Femme,1924,302
CLOTILDE,Femme,1923,301
CLOTILDE,Femme,1922,318
CLOTILDE,Femme,1921,331
CLOTILDE,Femme,1920,334
CLOTILDE,Femme,1919,238
CLOTILDE,Femme,1918,211
CLOTILDE,Femme,1917,187
CLOTILDE,Femme,1916,232
CLOTILDE,Femme,1915,234
CLOTILDE,Femme,1914,382
CLOTILDE,Femme,1913,452
CLOTILDE,Femme,1912,453
CLOTILDE,Femme,1911,417
CLOTILDE,Femme,1910,437
CLOTILDE,Femme,1909,484
CLOTILDE,Femme,1908,480
CLOTILDE,Femme,1907,452
CLOTILDE,Femme,1906,465
CLOTILDE,Femme,1905,472
CLOTILDE,Femme,1904,524
CLOTILDE,Femme,1903,518
CLOTILDE,Femme,1902,594
CLOTILDE,Femme,1901,538
CLOTILDE,Femme,1900,470
CLOVIS,Homme,2020,118
CLOVIS,Homme,2019,126
CLOVIS,Homme,2018,132
CLOVIS,Homme,2017,171
CLOVIS,Homme,2016,165
CLOVIS,Homme,2015,152
CLOVIS,Homme,2014,182
CLOVIS,Homme,2013,211
CLOVIS,Homme,2012,240
CLOVIS,Homme,2011,261
CLOVIS,Homme,2010,319
CLOVIS,Homme,2009,317
CLOVIS,Homme,2008,350
CLOVIS,Homme,2007,324
CLOVIS,Homme,2006,315
CLOVIS,Homme,2005,219
CLOVIS,Homme,2004,128
CLOVIS,Homme,2002,103
CLOVIS,Homme,2000,114
CLOVIS,Homme,1927,107
CLOVIS,Homme,1924,110
CLOVIS,Homme,1923,114
CLOVIS,Homme,1922,122
CLOVIS,Homme,1921,121
CLOVIS,Homme,1920,146
CLOVIS,Homme,1915,120
CLOVIS,Homme,1914,156
CLOVIS,Homme,1913,158
CLOVIS,Homme,1912,155
CLOVIS,Homme,1911,156
CLOVIS,Homme,1910,125
CLOVIS,Homme,1909,158
CLOVIS,Homme,1908,166
CLOVIS,Homme,1907,172
CLOVIS,Homme,1906,180
CLOVIS,Homme,1905,193
CLOVIS,Homme,1904,183
CLOVIS,Homme,1903,162
CLOVIS,Homme,1902,192
CLOVIS,Homme,1901,136
CLOVIS,Homme,1900,131
COLETTE,Femme,2020,123
COLETTE,Femme,2019,120
COLETTE,Femme,2018,111
COLETTE,Femme,1973,118
COLETTE,Femme,1972,173
COLETTE,Femme,1971,237
COLETTE,Femme,1970,294
COLETTE,Femme,1969,347
COLETTE,Femme,1968,384
COLETTE,Femme,1967,464
COLETTE,Femme,1966,481
COLETTE,Femme,1965,828
COLETTE,Femme,1964,910
COLETTE,Femme,1963,1145
COLETTE,Femme,1962,1105
COLETTE,Femme,1961,1632
COLETTE,Femme,1960,1522
COLETTE,Femme,1959,2098
COLETTE,Femme,1958,2192
COLETTE,Femme,1957,2155
COLETTE,Femme,1956,2816
COLETTE,Femme,1955,2630
COLETTE,Femme,1954,3478
COLETTE,Femme,1953,3797
COLETTE,Femme,1952,4338
COLETTE,Femme,1951,4601
COLETTE,Femme,1950,5040
COLETTE,Femme,1949,4561
COLETTE,Femme,1948,5945
COLETTE,Femme,1947,6053
COLETTE,Femme,1946,5109
COLETTE,Femme,1945,4372
COLETTE,Femme,1944,4605
COLETTE,Femme,1943,4710
COLETTE,Femme,1942,4690
COLETTE,Femme,1941,4329
COLETTE,Femme,1940,4814
COLETTE,Femme,1939,5795
COLETTE,Femme,1938,5053
COLETTE,Femme,1937,6636
COLETTE,Femme,1936,6407
COLETTE,Femme,1935,5030
COLETTE,Femme,1934,5998
COLETTE,Femme,1933,5594
COLETTE,Femme,1932,4271
COLETTE,Femme,1931,4883
COLETTE,Femme,1930,4603
COLETTE,Femme,1929,4054
COLETTE,Femme,1928,3494
COLETTE,Femme,1927,2511
COLETTE,Femme,1926,2722
COLETTE,Femme,1925,2276
COLETTE,Femme,1924,1931
COLETTE,Femme,1923,1551
COLETTE,Femme,1922,1224
COLETTE,Femme,1921,897
COLETTE,Femme,1920,1040
COLETTE,Femme,1919,512
COLETTE,Femme,1918,374
COLETTE,Femme,1917,321
COLETTE,Femme,1916,266
COLETTE,Femme,1915,290
COLETTE,Femme,1914,455
COLETTE,Femme,1913,439
COLETTE,Femme,1912,366
COLETTE,Femme,1911,292
COLETTE,Femme,1910,170
COLETTE,Femme,1909,197
COLETTE,Femme,1908,186
COLETTE,Femme,1907,145
COLETTE,Femme,1906,180
COLETTE,Femme,1905,103
COLIN,Homme,2020,101
COLIN,Homme,2019,115
COLIN,Homme,2017,120
COLIN,Homme,2016,120
COLIN,Homme,2015,123
COLIN,Homme,2014,187
COLIN,Homme,2013,191
COLIN,Homme,2012,165
COLIN,Homme,2011,181
COLIN,Homme,2010,158
COLIN,Homme,2009,183
COLIN,Homme,2008,212
COLIN,Homme,2007,181
COLIN,Homme,2006,175
COLIN,Homme,2005,191
COLIN,Homme,2004,220
COLIN,Homme,2003,235
COLIN,Homme,2002,253
COLIN,Homme,2001,233
COLIN,Homme,2000,282
COLIN,Homme,1999,328
COLIN,Homme,1998,221
COLIN,Homme,1997,143
COLIN,Homme,1995,104
COLIN,Homme,1991,103
COLIN,Homme,1988,104
COLINE,Femme,2020,392
COLINE,Femme,2019,396
COLINE,Femme,2018,353
COLINE,Femme,2017,388
COLINE,Femme,2016,445
COLINE,Femme,2015,437
COLINE,Femme,2014,509
COLINE,Femme,2013,539
COLINE,Femme,2012,486
COLINE,Femme,2011,497
COLINE,Femme,2010,532
COLINE,Femme,2009,533
COLINE,Femme,2008,594
COLINE,Femme,2007,695
COLINE,Femme,2006,774
COLINE,Femme,2005,765
COLINE,Femme,2004,889
COLINE,Femme,2003,882
COLINE,Femme,2002,926
COLINE,Femme,2001,905
COLINE,Femme,2000,1001
COLINE,Femme,1999,1169
COLINE,Femme,1998,1355
COLINE,Femme,1997,1072
COLINE,Femme,1996,819
COLINE,Femme,1995,582
COLINE,Femme,1994,481
COLINE,Femme,1993,430
COLINE,Femme,1992,333
COLINE,Femme,1991,354
COLINE,Femme,1990,394
COLINE,Femme,1989,346
COLINE,Femme,1988,347
COLINE,Femme,1987,323
COLINE,Femme,1986,326
COLINE,Femme,1985,120
COLINE,Femme,1984,108
COLLEEN,Femme,2006,103
COLLEEN,Femme,1999,144
COLLEEN,Femme,1998,127
COLOMBE,Femme,2010,106
COLOMBE,Femme,2009,108
COLOMBE,Femme,2008,113
COLYNE,Femme,1998,106
COME,Homme,2011,128
COME,Homme,2010,340
COME,Homme,2009,407
COME,Homme,2008,376
COME,Homme,2007,383
COME,Homme,2006,331
COME,Homme,2005,338
COME,Homme,2004,251
COME,Homme,2003,232
COME,Homme,2002,199
COME,Homme,2001,196
COME,Homme,2000,167
COME,Homme,1999,133
CONSTANCE,Femme,2020,677
CONSTANCE,Femme,2019,658
CONSTANCE,Femme,2018,664
CONSTANCE,Femme,2017,708
CONSTANCE,Femme,2016,640
CONSTANCE,Femme,2015,630
CONSTANCE,Femme,2014,638
CONSTANCE,Femme,2013,645
CONSTANCE,Femme,2012,610
CONSTANCE,Femme,2011,615
CONSTANCE,Femme,2010,546
CONSTANCE,Femme,2009,507
CONSTANCE,Femme,2008,514
CONSTANCE,Femme,2007,512
CONSTANCE,Femme,2006,521
CONSTANCE,Femme,2005,467
CONSTANCE,Femme,2004,400
CONSTANCE,Femme,2003,449
CONSTANCE,Femme,2002,488
CONSTANCE,Femme,2001,568
CONSTANCE,Femme,2000,586
CONSTANCE,Femme,1999,654
CONSTANCE,Femme,1998,673
CONSTANCE,Femme,1997,690
CONSTANCE,Femme,1996,611
CONSTANCE,Femme,1995,475
CONSTANCE,Femme,1994,463
CONSTANCE,Femme,1993,467
CONSTANCE,Femme,1992,476
CONSTANCE,Femme,1991,489
CONSTANCE,Femme,1990,413
CONSTANCE,Femme,1989,379
CONSTANCE,Femme,1988,292
CONSTANCE,Femme,1987,271
CONSTANCE,Femme,1986,200
CONSTANCE,Femme,1985,186
CONSTANCE,Femme,1984,147
CONSTANCE,Femme,1983,138
CONSTANCE,Femme,1982,106
CONSTANCE,Femme,1980,113
CONSTANCE,Femme,1924,116
CONSTANCE,Femme,1923,104
CONSTANCE,Femme,1922,107
CONSTANCE,Femme,1921,132
CONSTANCE,Femme,1920,162
CONSTANCE,Femme,1915,110
CONSTANCE,Femme,1914,161
CONSTANCE,Femme,1913,166
CONSTANCE,Femme,1912,167
CONSTANCE,Femme,1911,194
CONSTANCE,Femme,1910,166
CONSTANCE,Femme,1909,160
CONSTANCE,Femme,1908,192
CONSTANCE,Femme,1907,220
CONSTANCE,Femme,1906,243
CONSTANCE,Femme,1905,194
CONSTANCE,Femme,1904,241
CONSTANCE,Femme,1903,203
CONSTANCE,Femme,1902,225
CONSTANCE,Femme,1901,240
