CODE CLIENT;MEDIA;JOUR;HORAIRE;REDUCTION
5819;MAIL;Mardi;Après-midi;5%
448621;MAIL;Mardi;Après-midi;10%
52231;MAIL;Mardi;Après-midi;Aucune
645499;MAIL;Mardi;Midi;5%
5742;MAIL;Mardi;Après-midi;Aucune
153102;MAIL;Mardi;Après-midi;Aucune
226776;MAIL;Mardi;Après-midi;10euros
517680;MAIL;Mardi;Matin;5%
102871;MAIL;Mardi;Après-midi;10%
417008;MAIL;Mardi;Après-midi;5%
297632;MAIL;Mardi;Matin;5%
313140;MAIL;Mardi;Après-midi;Aucune
340802;MAIL;Mardi;Matin;Aucune
463200;MAIL;Mardi;Après-midi;Aucune
479885;MAIL;Mardi;Après-midi;Aucune
330179;MAIL;Mardi;Après-midi;5%
106744;MAIL;Mardi;Midi;Aucune
152166;MAIL;Mardi;Midi;10%
461494;MAIL;Mardi;Après-midi;10%
496395;MAIL;Mardi;Après-midi;5%
316138;MAIL;Mardi;Après-midi;5%
134496;MAIL;Mardi;Après-midi;5%
103800;MAIL;Mardi;Après-midi;Aucune
14458;MAIL;Mardi;Midi;10%
497657;MAIL;Mardi;Après-midi;5%
326580;MAIL;Mardi;Après-midi;5%
244095;MAIL;Mardi;Midi;Aucune
512737;MAIL;Mardi;Après-midi;10%
316078;MAIL;Mardi;Après-midi;5%
524617;MAIL;Mardi;Midi;5%
553082;MAIL;Mardi;Après-midi;10euros
478507;MAIL;Mardi;Après-midi;10%
590080;MAIL;Mardi;Après-midi;Aucune
518219;MAIL;Mardi;Après-midi;10%
217920;MAIL;Mardi;Après-midi;Aucune
119571;MAIL;Mardi;Après-midi;Aucune
127185;MAIL;Mardi;Après-midi;10%
101898;MAIL;Mardi;Matin;10euros
36514;MAIL;Mardi;Après-midi;10%
568419;MAIL;Mardi;Après-midi;5%
511180;MAIL;Mardi;Matin;Aucune
555812;MAIL;Mardi;Après-midi;Aucune
434027;MAIL;Mardi;Midi;5%
552405;MAIL;Mardi;Après-midi;5%
128089;MAIL;Mardi;Matin;Aucune
379716;MAIL;Mardi;Midi;Aucune
46779;MAIL;Mardi;Matin;10%
476219;MAIL;Mardi;Midi;5%
536787;MAIL;Mardi;Après-midi;10%
467299;MAIL;Mardi;Midi;Aucune
607095;MAIL;Mardi;Après-midi;10%
446425;MAIL;Mardi;Midi;10%
15838;MAIL;Mardi;Midi;5%
29350;MAIL;Mardi;Midi;Aucune
467997;MAIL;Mardi;Midi;10%
470629;MAIL;Mardi;Midi;5%
36511;MAIL;Mardi;Midi;5%
406410;MAIL;Mardi;Matin;10%
286762;MAIL;Mardi;Midi;Aucune
374387;MAIL;Mardi;Midi;5%
294625;MAIL;Mardi;Midi;10euros
471611;MAIL;Mardi;Matin;Aucune
393358;MAIL;Mardi;Midi;Aucune
279;MAIL;Mardi;Midi;Aucune
591830;MAIL;Mardi;Après-midi;Aucune
287911;MAIL;Mercredi;Midi;5%
302059;MAIL;Mardi;Matin;Aucune
110752;MAIL;Mardi;Matin;5%
445568;MAIL;Mercredi;Midi;10%
544254;MAIL;Mardi;Matin;Aucune
432390;MAIL;Mardi;Matin;Aucune
52303;MAIL;Dimanche;Matin;5%
346525;MAIL;Vendredi;Midi;5%
440794;MAIL;Samedi;Midi;5%
314037;MAIL;Mardi;Après-midi;Aucune
436896;MAIL;Mercredi;Midi;5%
563125;MAIL;Dimanche;Midi;Aucune
353437;MAIL;Dimanche;Midi;5%
374440;MAIL;Lundi;Après-midi;Aucune
525228;MAIL;Mercredi;Midi;Aucune
621670;MAIL;Lundi;Après-midi;Aucune
460738;MAIL;Mercredi;Matin;Aucune
303118;MAIL;Mardi;Matin;Aucune
495844;MAIL;Mardi;Après-midi;5%
353618;MAIL;Mercredi;Midi;Aucune
619546;MAIL;Mardi;Après-midi;5%
432229;MAIL;Mardi;Matin;Aucune
307470;MAIL;Dimanche;Matin;Aucune
567605;MAIL;Vendredi;Matin;5%
494001;MAIL;Samedi;Matin;Aucune
519539;MAIL;Mardi;Après-midi;5%
533683;MAIL;Mercredi;Matin;5%
342422;MAIL;Dimanche;Midi;5%
334946;MAIL;Dimanche;Midi;Aucune
34639;MAIL;Lundi;Après-midi;Aucune
402844;MAIL;Mercredi;Midi;Aucune
476965;MAIL;Mercredi;Après-midi;5%
394520;MAIL;Mardi;Midi;Aucune
37457;MAIL;Vendredi;Matin;Aucune
110014;MAIL;Mardi;Midi;10%
555045;MAIL;Vendredi;Matin;Aucune
347461;MAIL;Vendredi;Midi;Aucune
452151;MAIL;Vendredi;Après-midi;5%
628428;MAIL;Mardi;Midi;Aucune
494616;MAIL;Mercredi;Après-midi;Aucune
386924;MAIL;Mardi;Après-midi;5%
70416;MAIL;Vendredi;Matin;5%
512549;MAIL;Mardi;Midi;Aucune
501707;MAIL;Mardi;Matin;Aucune
456826;MAIL;Mardi;Matin;Aucune
431061;MAIL;Vendredi;Matin;10%
444891;MAIL;Vendredi;Midi;5%
221819;MAIL;Mardi;Après-midi;5%
502733;MAIL;Vendredi;Midi;Aucune
519000;MAIL;Mercredi;Après-midi;Aucune
2228;MAIL;Mercredi;Matin;5%
494251;MAIL;Mardi;Midi;Aucune
536619;MAIL;Mercredi;Matin;Aucune
389661;MAIL;Mardi;Midi;Aucune
424587;MAIL;Vendredi;Matin;5%
404539;MAIL;Vendredi;Matin;10%
386004;MAIL;Mercredi;Matin;10%
305871;MAIL;Mercredi;Matin;10euros
447736;MAIL;Vendredi;Midi;5%
520974;MAIL;Samedi;Midi;Aucune
117244;MAIL;Vendredi;Matin;5%
448008;MAIL;Vendredi;Midi;5%
395278;MAIL;Vendredi;Midi;Aucune
424082;MAIL;Vendredi;Matin;Aucune
372478;MAIL;Mercredi;Midi;10euros
512932;MAIL;Vendredi;Matin;5%
218022;MAIL;Vendredi;Matin;Aucune
123053;MAIL;Jeudi;Matin;10euros
6129;MAIL;Dimanche;Midi;10%
402927;MAIL;Vendredi;Après-midi;Aucune
29822;MAIL;Mercredi;Midi;Aucune
69634;MAIL;Vendredi;Matin;Aucune
463639;MAIL;Jeudi;Midi;5%
477888;MAIL;Vendredi;Matin;10euros
512640;MAIL;Vendredi;Midi;Aucune
476979;MAIL;Vendredi;Après-midi;Aucune
124377;MAIL;Vendredi;Midi;Aucune
128616;MAIL;Mercredi;Midi;Aucune
566705;MAIL;Jeudi;Midi;Aucune
12956;MAIL;Vendredi;Midi;Aucune
511828;MAIL;Vendredi;Matin;Aucune
561349;MAIL;Vendredi;Midi;10%
497335;MAIL;Mardi;Midi;Aucune
247844;MAIL;Lundi;Midi;10%
552197;MAIL;Vendredi;Midi;5%
544452;MAIL;Mercredi;Midi;Aucune
544611;MAIL;Vendredi;Matin;Aucune
446691;MAIL;Vendredi;Midi;10euros
561385;MAIL;Vendredi;Midi;5%
553031;MAIL;Dimanche;Midi;5%
494758;MAIL;Mercredi;Matin;Aucune
149404;MAIL;Mardi;Après-midi;10%
282744;MAIL;Vendredi;Après-midi;5%
521711;MAIL;Samedi;Midi;Aucune
369058;MAIL;Mercredi;Midi;Aucune
597410;MAIL;Dimanche;Après-midi;5%
498943;MAIL;Samedi;Après-midi;5%
514799;MAIL;Jeudi;Midi;5%
395778;MAIL;Mercredi;Midi;10%
410818;MAIL;Jeudi;Midi;10%
299797;MAIL;Jeudi;Matin;Aucune
518548;MAIL;Jeudi;Matin;10%
619510;MAIL;Vendredi;Midi;5%
518214;MAIL;Jeudi;Matin;10%
336858;MAIL;Vendredi;Midi;5%
476612;MAIL;Jeudi;Après-midi;Aucune
518946;MAIL;Vendredi;Après-midi;5%
416405;MAIL;Vendredi;Après-midi;10%
299151;MAIL;Jeudi;Midi;10euros
585474;MAIL;Mardi;Après-midi;5%
491518;MAIL;Lundi;Midi;10%
624783;MAIL;Jeudi;Après-midi;Aucune
79628;MAIL;Mardi;Midi;5%
346449;MAIL;Jeudi;Matin;5%
77648;MAIL;Jeudi;Après-midi;Aucune
299740;MAIL;Mardi;Midi;Aucune
361958;MAIL;Vendredi;Matin;10%
514668;MAIL;Jeudi;Midi;5%
157421;MAIL;Jeudi;Midi;10euros
532433;MAIL;Samedi;Après-midi;5%
353204;MAIL;Jeudi;Matin;Aucune
364740;MAIL;Lundi;Matin;Aucune
460732;MAIL;Vendredi;Midi;Aucune
505939;MAIL;Jeudi;Après-midi;5%
316656;MAIL;Jeudi;Matin;Aucune
616449;MAIL;Jeudi;Midi;5%
421942;MAIL;Mercredi;Après-midi;10%
555055;MAIL;Jeudi;Midi;Aucune
37536;MAIL;Vendredi;Midi;Aucune
542061;MAIL;Jeudi;Matin;5%
443230;MAIL;Vendredi;Midi;10%
467119;MAIL;Vendredi;Midi;10%
494108;MAIL;Jeudi;Matin;Aucune
513259;MAIL;Jeudi;Matin;10%
129622;MAIL;Vendredi;Midi;5%
574547;MAIL;Vendredi;Midi;5%
404339;MAIL;Mercredi;Matin;Aucune
357644;MAIL;Vendredi;Midi;10%
551607;MAIL;Jeudi;Matin;10%
102529;MAIL;Vendredi;Matin;5%
462802;MAIL;Jeudi;Après-midi;5%
483820;MAIL;Vendredi;Midi;Aucune
334470;MAIL;Jeudi;Matin;Aucune
564941;MAIL;Jeudi;Midi;5%
130751;MAIL;Vendredi;Midi;10euros
251882;MAIL;Jeudi;Après-midi;Aucune
422905;MAIL;Vendredi;Midi;10%
505204;MAIL;Jeudi;Après-midi;Aucune
423538;MAIL;Jeudi;Matin;10%
144460;MAIL;Vendredi;Après-midi;5%
374339;MAIL;Vendredi;Matin;10%
340477;MAIL;Vendredi;Midi;5%
514377;MAIL;Jeudi;Après-midi;Aucune
13433;MAIL;Vendredi;Midi;5%
311227;MAIL;Jeudi;Matin;5%
92832;MAIL;Jeudi;Matin;5%
656077;MAIL;Vendredi;Matin;Aucune
354162;MAIL;Vendredi;Après-midi;Aucune
456488;MAIL;Mercredi;Après-midi;Aucune
454854;MAIL;Jeudi;Après-midi;Aucune
250;MAIL;Vendredi;Midi;10euros
463645;MAIL;Vendredi;Midi;Aucune
411444;MAIL;Jeudi;Matin;5%
396549;MAIL;Jeudi;Après-midi;5%
413346;MAIL;Vendredi;Après-midi;Aucune
480627;MAIL;Jeudi;Matin;5%
390585;MAIL;Vendredi;Matin;Aucune
401920;MAIL;Jeudi;Matin;5%
409418;MAIL;Vendredi;Midi;Aucune
599261;MAIL;Vendredi;Midi;10%
455115;MAIL;Vendredi;Après-midi;Aucune
150526;MAIL;Vendredi;Midi;5%
425094;MAIL;Jeudi;Midi;5%
405189;MAIL;Vendredi;Après-midi;Aucune
173906;MAIL;Vendredi;Après-midi;Aucune
5783;MAIL;Jeudi;Après-midi;Aucune
396015;MAIL;Jeudi;Matin;10%
465573;MAIL;Jeudi;Midi;5%
519526;MAIL;Jeudi;Midi;5%
456463;MAIL;Mercredi;Après-midi;Aucune
303993;MAIL;Jeudi;Midi;Aucune
120351;MAIL;Jeudi;Après-midi;10%
598380;MAIL;Jeudi;Midi;5%
475304;MAIL;Vendredi;Midi;10%
416011;MAIL;Mercredi;Midi;5%
428439;MAIL;Vendredi;Midi;Aucune
482681;MAIL;Jeudi;Matin;5%
164869;MAIL;Vendredi;Matin;Aucune
503288;MAIL;Vendredi;Midi;5%
589492;MAIL;Vendredi;Midi;5%
390718;MAIL;Vendredi;Après-midi;10%
412833;MAIL;Vendredi;Midi;Aucune
376019;MAIL;Vendredi;Matin;5%
541111;MAIL;Vendredi;Midi;5%
396171;MAIL;Mercredi;Midi;5%
288422;MAIL;Mardi;Matin;Aucune
419389;MAIL;Mardi;Matin;5%
470220;MAIL;Mercredi;Midi;5%
389641;MAIL;Mardi;Après-midi;Aucune
55726;MAIL;Mardi;Matin;5%
470198;MAIL;Dimanche;Matin;Aucune
2744;MAIL;Vendredi;Midi;10%
597404;MAIL;Samedi;Midi;10%
451223;MAIL;Mardi;Après-midi;5%
431373;MAIL;Mercredi;Midi;10%
617271;MAIL;Dimanche;Midi;5%
390554;MAIL;Dimanche;Midi;Aucune
563868;MAIL;Lundi;Après-midi;Aucune
459614;MAIL;Mercredi;Midi;Aucune
308292;MAIL;Lundi;Après-midi;5%
534811;MAIL;Mercredi;Matin;10%
508991;MAIL;Mardi;Matin;Aucune
488001;MAIL;Mardi;Après-midi;Aucune
379613;MAIL;Mercredi;Midi;5%
429865;MAIL;Mardi;Après-midi;5%
436307;MAIL;Mardi;Matin;5%
603760;MAIL;Dimanche;Matin;5%
571997;MAIL;Vendredi;Midi;10euros
432610;MAIL;Samedi;Midi;10%
600701;MAIL;Mardi;Après-midi;5%
514174;MAIL;Mercredi;Midi;Aucune
339202;MAIL;Dimanche;Matin;10%
590344;MAIL;Dimanche;Midi;Aucune
589536;MAIL;Lundi;Après-midi;Aucune
183116;MAIL;Mercredi;Midi;5%
543464;MAIL;Vendredi;Matin;Aucune
498547;MAIL;Jeudi;Après-midi;5%
70286;MAIL;Jeudi;Midi;10euros
566147;MAIL;Jeudi;Après-midi;5%
500342;MAIL;Vendredi;Après-midi;5%
603178;MAIL;Jeudi;Midi;Aucune
616798;MAIL;Vendredi;Matin;5%
623477;MAIL;Jeudi;Midi;Aucune
567530;MAIL;Vendredi;Midi;10%
59838;MAIL;Mercredi;Matin;Aucune
304639;MAIL;Mercredi;Midi;5%
608360;MAIL;Vendredi;Matin;10%
301735;MAIL;Vendredi;Matin;10euros
510617;MAIL;Vendredi;Midi;Aucune
65794;MAIL;Vendredi;Après-midi;5%
299877;MAIL;Jeudi;Matin;10euros
360387;MAIL;Mercredi;Midi;5%
387213;MAIL;Jeudi;Matin;10euros
623699;MAIL;Jeudi;Matin;Aucune
585550;MAIL;Vendredi;Midi;5%
436314;MAIL;Vendredi;Matin;10%
577218;MAIL;Vendredi;Matin;Aucune
452269;MAIL;Vendredi;Matin;Aucune
444655;MAIL;Vendredi;Midi;Aucune
511669;MAIL;Jeudi;Après-midi;Aucune
489147;MAIL;Vendredi;Matin;5%
572057;MAIL;Vendredi;Matin;5%
493096;MAIL;Jeudi;Matin;5%
56032;MAIL;Vendredi;Midi;Aucune
436442;MAIL;Jeudi;Matin;5%
408834;MAIL;Vendredi;Matin;Aucune
602169;MAIL;Vendredi;Matin;5%
346186;MAIL;Jeudi;Après-midi;5%
341778;MAIL;Jeudi;Après-midi;5%
446533;MAIL;Mercredi;Matin;Aucune
422907;MAIL;Vendredi;Après-midi;10%
338884;MAIL;Vendredi;Après-midi;10%
647211;MAIL;Vendredi;Midi;10%
63141;MAIL;Jeudi;Matin;5%
628564;MAIL;Vendredi;Après-midi;Aucune
616464;MAIL;Jeudi;Matin;Aucune
328373;MAIL;Jeudi;Après-midi;5%
527400;MAIL;Vendredi;Matin;5%
568836;MAIL;Vendredi;Après-midi;10%
353185;MAIL;Vendredi;Midi;Aucune
402608;MAIL;Jeudi;Après-midi;5%
406551;MAIL;Vendredi;Midi;5%
568289;MAIL;Jeudi;Après-midi;Aucune
424085;MAIL;Vendredi;Après-midi;Aucune
378487;MAIL;Mercredi;Après-midi;10euros
486849;MAIL;Vendredi;Midi;Aucune
623202;MAIL;Jeudi;Matin;5%
149756;MAIL;Vendredi;Matin;5%
514003;MAIL;Vendredi;Après-midi;10%
508978;MAIL;Vendredi;Matin;10%
379757;MAIL;Vendredi;Matin;Aucune
436306;MAIL;Jeudi;Matin;Aucune
426273;MAIL;Vendredi;Matin;10%
431189;MAIL;Vendredi;Matin;5%
623480;MAIL;Jeudi;Matin;5%
441539;MAIL;Vendredi;Matin;Aucune
619166;MAIL;Jeudi;Matin;10euros
354846;MAIL;Jeudi;Matin;Aucune
421978;MAIL;Jeudi;Midi;5%
624792;MAIL;Jeudi;Après-midi;10euros
604172;MAIL;Jeudi;Matin;Aucune
478673;MAIL;Jeudi;Après-midi;10%
198608;MAIL;Vendredi;Matin;Aucune
606922;MAIL;Jeudi;Matin;Aucune
437015;MAIL;Jeudi;Après-midi;Aucune
400148;MAIL;Vendredi;Matin;5%
419234;MAIL;Vendredi;Après-midi;5%
535491;MAIL;Vendredi;Matin;Aucune
385962;MAIL;Vendredi;Après-midi;5%
150619;MAIL;Jeudi;Après-midi;5%
332876;MAIL;Vendredi;Matin;10%
384093;MAIL;Vendredi;Après-midi;5%
377142;MAIL;Jeudi;Midi;10euros
380093;MAIL;Vendredi;Après-midi;Aucune
129909;MAIL;Mercredi;Après-midi;5%
332916;MAIL;Mercredi;Midi;5%
437452;MAIL;Vendredi;Matin;5%
334826;MAIL;Jeudi;Matin;5%
348019;MAIL;Vendredi;Matin;Aucune
571249;MAIL;Jeudi;Après-midi;5%
385672;MAIL;Vendredi;Après-midi;5%
646436;MAIL;Jeudi;Matin;10%
392455;MAIL;Jeudi;Matin;5%
457888;MAIL;Jeudi;Matin;Aucune
482544;MAIL;Vendredi;Matin;10%
390575;MAIL;Vendredi;Matin;Aucune
456486;MAIL;Jeudi;Matin;Aucune
653412;MAIL;Vendredi;Matin;5%
497453;MAIL;Jeudi;Après-midi;5%
467439;MAIL;Vendredi;Matin;10%
380142;MAIL;Vendredi;Après-midi;Aucune
542464;MAIL;Jeudi;Matin;Aucune
402967;MAIL;Vendredi;Après-midi;5%
376920;MAIL;Vendredi;Midi;10euros
463675;MAIL;Vendredi;Midi;10euros
333573;MAIL;Vendredi;Matin;10%
81318;MAIL;Jeudi;Après-midi;Aucune
159969;MAIL;Vendredi;Matin;Aucune
5152;MAIL;Jeudi;Après-midi;5%
380458;MAIL;Jeudi;Midi;Aucune
103843;MAIL;Vendredi;Après-midi;5%
614428;MAIL;Jeudi;Après-midi;5%
436351;MAIL;Jeudi;Matin;5%
376911;MAIL;Jeudi;Matin;5%
32120;MAIL;Vendredi;Midi;Aucune
548169;MAIL;Jeudi;Midi;5%
620160;MAIL;Jeudi;Midi;Aucune
492234;MAIL;Jeudi;Matin;Aucune
107872;MAIL;Jeudi;Midi;Aucune
457644;MAIL;Vendredi;Après-midi;Aucune
478893;MAIL;Jeudi;Midi;10euros
493897;MAIL;Vendredi;Matin;Aucune
482189;MAIL;Jeudi;Midi;5%
628989;MAIL;Vendredi;Midi;Aucune
476915;MAIL;Vendredi;Matin;Aucune
626595;MAIL;Vendredi;Midi;10%
456578;MAIL;Jeudi;Après-midi;10euros
485831;MAIL;Vendredi;Après-midi;5%
629272;MAIL;Jeudi;Midi;Aucune
494490;MAIL;Jeudi;Midi;Aucune
466542;MAIL;Vendredi;Après-midi;Aucune
163090;MAIL;Jeudi;Matin;10%
144391;MAIL;Jeudi;Après-midi;10euros
390065;MAIL;Mercredi;Après-midi;Aucune
379652;MAIL;Vendredi;Après-midi;Aucune
614480;MAIL;Jeudi;Matin;10%
420843;MAIL;Vendredi;Midi;Aucune
555712;MAIL;Jeudi;Midi;10%
498396;MAIL;Mercredi;Matin;Aucune
626006;MAIL;Vendredi;Matin;Aucune
628239;MAIL;Jeudi;Midi;5%
348792;MAIL;Mercredi;Matin;Aucune
624571;MAIL;Jeudi;Matin;5%
602899;MAIL;Vendredi;Midi;10euros
482044;MAIL;Vendredi;Midi;Aucune
395699;MAIL;Jeudi;Après-midi;Aucune
473909;MAIL;Vendredi;Midi;Aucune
479025;MAIL;Vendredi;Après-midi;Aucune
457130;MAIL;Vendredi;Matin;5%
646161;MAIL;Vendredi;Matin;5%
338926;MAIL;Vendredi;Après-midi;5%
378188;MAIL;Vendredi;Matin;5%
486313;MAIL;Vendredi;Matin;Aucune
507427;MAIL;Vendredi;Après-midi;Aucune
500050;MAIL;Vendredi;Après-midi;Aucune
501201;MAIL;Vendredi;Matin;5%
386191;MAIL;Vendredi;Matin;Aucune
625785;MAIL;Mercredi;Après-midi;5%
465933;MAIL;Vendredi;Matin;5%
490985;MAIL;Jeudi;Matin;Aucune
488689;MAIL;Vendredi;Après-midi;Aucune
605494;MAIL;Vendredi;Matin;5%
627679;MAIL;Vendredi;Matin;5%
486317;MAIL;Vendredi;Après-midi;Aucune
488049;MAIL;Vendredi;Matin;Aucune
488143;MAIL;Vendredi;Midi;Aucune
442906;MAIL;Vendredi;Midi;Aucune
488837;MAIL;Jeudi;Après-midi;Aucune
432955;MAIL;Mercredi;Matin;5%
334817;MAIL;Jeudi;Midi;Aucune
602543;MAIL;Mercredi;Matin;5%
600885;MAIL;Jeudi;Midi;Aucune
603434;MAIL;Jeudi;Midi;5%
436375;MAIL;Jeudi;Midi;5%
463855;MAIL;Jeudi;Après-midi;5%
467129;MAIL;Mercredi;Matin;Aucune
490229;MAIL;Vendredi;Matin;Aucune
514848;MAIL;Vendredi;Après-midi;Aucune
446703;MAIL;Vendredi;Après-midi;10%
307703;MAIL;Vendredi;Après-midi;Aucune
501203;MAIL;Vendredi;Midi;5%
629120;MAIL;Vendredi;Après-midi;Aucune
534754;MAIL;Vendredi;Matin;Aucune
493714;MAIL;Vendredi;Midi;Aucune
545741;MAIL;Vendredi;Matin;10%
376015;MAIL;Mercredi;Midi;Aucune
634701;MAIL;Jeudi;Après-midi;Aucune
645342;MAIL;Vendredi;Midi;Aucune
602729;MAIL;Vendredi;Matin;10euros
606044;MAIL;Vendredi;Midi;10%
627510;MAIL;Vendredi;Matin;5%
628409;MAIL;Mercredi;Midi;Aucune
417107;MAIL;Mercredi;Midi;10%
436664;MAIL;Mercredi;Après-midi;5%
650632;MAIL;Mercredi;Matin;10%
514535;MAIL;Vendredi;Midi;10%
623447;MAIL;Mercredi;Midi;5%
624520;MAIL;Mercredi;Matin;5%
492232;MAIL;Vendredi;Après-midi;5%
438663;MAIL;Jeudi;Matin;Aucune
442779;MAIL;Jeudi;Après-midi;10%
625646;MAIL;Vendredi;Midi;Aucune
560138;MAIL;Jeudi;Midi;5%
659645;MAIL;Jeudi;Midi;10%
35731;MAIL;Mercredi;Matin;10%
417042;MAIL;Jeudi;Après-midi;10%
68636;MAIL;Vendredi;Après-midi;5%
646880;MAIL;Vendredi;Matin;5%
489153;MAIL;Vendredi;Matin;Aucune
450302;MAIL;Vendredi;Midi;5%
447311;MAIL;Vendredi;Matin;Aucune
489034;MAIL;Vendredi;Matin;5%
378496;MAIL;Vendredi;Midi;Aucune
304882;MAIL;Jeudi;Après-midi;Aucune
103924;MAIL;Vendredi;Midi;5%
123073;MAIL;Jeudi;Matin;Aucune
106369;MAIL;Mercredi;Après-midi;5%
479014;MAIL;Jeudi;Midi;5%
653183;MAIL;Vendredi;Après-midi;10%
653382;MAIL;Vendredi;Après-midi;5%
454694;MAIL;Mercredi;Après-midi;Aucune
505506;MAIL;Mercredi;Après-midi;5%
655047;MAIL;Vendredi;Midi;Aucune
94451;MAIL;Jeudi;Midi;10%
164151;MAIL;Vendredi;Matin;Aucune
109949;MAIL;Jeudi;Matin;5%
178887;MAIL;Vendredi;Matin;5%
47774;MAIL;Vendredi;Matin;10%
105090;MAIL;Vendredi;Midi;Aucune
32179;MAIL;Jeudi;Matin;10euros
411298;MAIL;Jeudi;Après-midi;5%
570258;MAIL;Mercredi;Après-midi;5%
274464;MAIL;Vendredi;Midi;Aucune
411458;MAIL;Vendredi;Après-midi;10euros
463768;MAIL;Vendredi;Après-midi;Aucune
656743;MAIL;Jeudi;Matin;5%
653304;MAIL;Vendredi;Midi;5%
463948;MAIL;Jeudi;Après-midi;Aucune
15182;MAIL;Jeudi;Après-midi;Aucune
477804;MAIL;Jeudi;Après-midi;Aucune
66154;MAIL;Vendredi;Matin;10euros
340624;MAIL;Mercredi;Après-midi;10%
139706;MAIL;Jeudi;Matin;Aucune
380120;MAIL;Jeudi;Après-midi;Aucune
93500;MAIL;Jeudi;Matin;5%
645494;MAIL;Vendredi;Midi;10%
67962;MAIL;Vendredi;Midi;5%
28452;MAIL;Mercredi;Midi;10%
141819;MAIL;Vendredi;Matin;Aucune
554435;MAIL;Mercredi;Après-midi;10euros
19810;MAIL;Jeudi;Midi;10%
592727;MAIL;Vendredi;Matin;10%
91585;MAIL;Jeudi;Après-midi;Aucune
71470;MAIL;Vendredi;Matin;Aucune
606328;MAIL;Jeudi;Midi;10%
107819;MAIL;Jeudi;Après-midi;10%
394957;MAIL;Jeudi;Midi;5%
631153;MAIL;Vendredi;Matin;10euros
634117;MAIL;Jeudi;Midi;10%
646465;MAIL;Jeudi;Midi;10euros
490043;MAIL;Vendredi;Matin;Aucune
226803;MAIL;Vendredi;Après-midi;Aucune
608769;MAIL;Vendredi;Après-midi;Aucune
69688;MAIL;Jeudi;Midi;5%
33409;MAIL;Vendredi;Matin;Aucune
483754;MAIL;Vendredi;Midi;Aucune
446447;MAIL;Vendredi;Matin;5%
608896;MAIL;Vendredi;Matin;5%
148361;MAIL;Mercredi;Après-midi;Aucune
341785;MAIL;Jeudi;Après-midi;10%
467418;MAIL;Vendredi;Après-midi;Aucune
347103;MAIL;Vendredi;Après-midi;10%
375997;MAIL;Vendredi;Midi;5%
41700;MAIL;Mercredi;Midi;5%
392517;MAIL;Vendredi;Après-midi;5%
404167;MAIL;Vendredi;Après-midi;10%
28908;MAIL;Jeudi;Midi;10%
311280;MAIL;Jeudi;Après-midi;10euros
416042;MAIL;Vendredi;Après-midi;10%
624271;MAIL;Jeudi;Après-midi;Aucune
602694;MAIL;Vendredi;Matin;Aucune
441715;MAIL;Jeudi;Après-midi;5%
634841;MAIL;Jeudi;Midi;Aucune
627444;MAIL;Vendredi;Midi;5%
395369;MAIL;Vendredi;Après-midi;5%
649529;MAIL;Vendredi;Après-midi;Aucune
403982;MAIL;Mercredi;Midi;Aucune
480412;MAIL;Jeudi;Après-midi;10%
399632;MAIL;Vendredi;Après-midi;5%
38532;MAIL;Vendredi;Après-midi;5%
634520;MAIL;Vendredi;Midi;Aucune
396162;MAIL;Vendredi;Matin;Aucune
52873;MAIL;Vendredi;Midi;Aucune
656769;MAIL;Jeudi;Après-midi;Aucune
656782;MAIL;Vendredi;Matin;10%
336403;MAIL;Jeudi;Matin;5%
653494;MAIL;Vendredi;Matin;Aucune
653963;MAIL;Vendredi;Midi;5%
555590;MAIL;Jeudi;Midi;10%
478039;MAIL;Vendredi;Matin;Aucune
624540;MAIL;Jeudi;Midi;Aucune
483913;MAIL;Mercredi;Après-midi;10%
476796;MAIL;Vendredi;Matin;Aucune
45774;MAIL;Vendredi;Matin;10%
175642;MAIL;Jeudi;Midi;10%
409354;MAIL;Jeudi;Midi;10%
456971;MAIL;Jeudi;Après-midi;5%
362068;MAIL;Vendredi;Matin;10%
4815;MAIL;Jeudi;Après-midi;10%
318560;MAIL;Jeudi;Après-midi;10%
35505;MAIL;Jeudi;Midi;10%
226853;MAIL;Vendredi;Après-midi;Aucune
550219;MAIL;Jeudi;Après-midi;10euros
97720;MAIL;Jeudi;Matin;5%
499602;MAIL;Jeudi;Matin;5%
336691;MAIL;Jeudi;Midi;5%
308065;MAIL;Mercredi;Midi;5%
110347;MAIL;Vendredi;Après-midi;Aucune
122518;MAIL;Jeudi;Après-midi;Aucune
591369;MAIL;Jeudi;Après-midi;5%
616903;MAIL;Jeudi;Après-midi;Aucune
417803;MAIL;Vendredi;Midi;Aucune
423236;MAIL;Vendredi;Après-midi;10%
504930;MAIL;Vendredi;Midi;Aucune
341334;MAIL;Mercredi;Après-midi;10%
626942;MAIL;Vendredi;Midi;Aucune
152648;MAIL;Jeudi;Midi;5%
338950;MAIL;Vendredi;Matin;10euros
179647;MAIL;Mercredi;Midi;10%
490550;MAIL;Mercredi;Midi;Aucune
371469;MAIL;Jeudi;Midi;5%
602758;MAIL;Vendredi;Midi;Aucune
332910;MAIL;Vendredi;Après-midi;Aucune
340495;MAIL;Mercredi;Matin;Aucune
626733;MAIL;Jeudi;Après-midi;5%
414406;MAIL;Jeudi;Après-midi;Aucune
438666;MAIL;Vendredi;Matin;Aucune
477803;MAIL;Vendredi;Matin;Aucune
480108;MAIL;Jeudi;Matin;5%
